,Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified,composer,date_of_birth,birth_town,birth_country,date_of_death,death_town,death_country,nationality,lyrics,language,text_length,sadness,fear,anger,neutral,disgust,joy,surprise
354,"Ah, Robyn, gentle Robyn",Poem by Thomas Wyatt.,William Cornysh,,GB-Lbl:British Library,Add. MS 31922,,1515,,Sarge Gerbode,Sarge Gerbode,,,,,"Ah, Robyn, gentle Robyn",,lute song,Em,3.0,"6-course, alto",score,,,,https://lutemusic.org/composers/Cornish/gentle_robyn/gentle_robyn_D_G_lute.ft3,https://lutemusic.org/composers/Cornish/gentle_robyn/pdf/gentle_robyn_D_G_lute.pdf,https://lutemusic.org/composers/Cornish/gentle_robyn/midi/gentle_robyn_D_G_lute.mid,1573937412,1586042065,William Cornysh,1465.0,Greenwich,England,1523.0,Kent,England,England,"Ah, Robyn, gentle Robin, Tell me how thy leman  doth,  and thou  shalt   know  of  mine. Ah, Robyn, gentle Robyn, Tell me how thy leman doth and thou  shalt   know  of  mine. Ah, Robyn, gentle Robyn, Tell me how thy leman doth, and thou  shalt   know  of mine. My lady is unkind, I wis, A lack, why is she so? She lov'th another better than me and yet she will say no. Ah, Robyn, gentle Robyn, Tell me how thy leman doth and thou  shalt    know  of mine. I can not think   such    dou bleness, for I find women  true, In faith, my lady lov'th me well; she will    change   for no new. Ah, Robyn, gentle Robyn, Tell me how thy leman doth and thou  shalt   know  of mine. ",en,670,0.22572581470012665,0.07625904679298401,0.16415905952453613,0.3715977072715759,0.09945786744356155,0.05197949334979057,0.010820992290973663
358,"Ah, Robyn, gentle Robyn",Poem by Thomas Wyatt.,William Cornysh,,GB-Lbl:British Library,Add. MS 31922,,1515,,Sarge Gerbode,Sarge Gerbode,,,,,"Ah, Robyn, gentle Robyn",,lute song,Gm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/composers/Cornish/gentle_robyn/gentle_robyn_F_G_chords.ft3,https://lutemusic.org/composers/Cornish/gentle_robyn/pdf/gentle_robyn_F_G_chords.pdf,https://lutemusic.org/composers/Cornish/gentle_robyn/midi/gentle_robyn_F_G_chords.mid,1573937412,1586042065,William Cornysh,1465.0,Greenwich,England,1523.0,Kent,England,England,"                                                                                                                                          My lady is unkind I wis, Alack, why is she so? She lov'th another better than me and yet she will say no.                                                          My lady is unkind I wis, Alack, why is she so? She lov'th another better than me and yet she will say no.                                         ",en,447,0.5590246319770813,0.1233518123626709,0.046042799949645996,0.04140979424118996,0.026189040392637253,0.1050693616271019,0.09891251474618912
363,"Ah, Robyn, gentle Robyn",Poem by Thomas Wyatt.,William Cornysh,,William Cornysh,Source unknown,,1570,,Sarge Gerbode,Sarge Gerbode,,,,,"Ah, Robyn, gentle Robyn",,lute song,FM,2.0,"7-course, alto",score,,,,https://lutemusic.org/composers/Cornish/hey_robin/ah_robin.ft3,https://lutemusic.org/composers/Cornish/hey_robin/pdf/ah_robin.pdf,https://lutemusic.org/composers/Cornish/hey_robin/midi/ah_robin.mid,1573937412,1586042065,William Cornysh,1465.0,Greenwich,England,1523.0,Kent,England,England,"Hey, Robin, jolly Robin, tell me how thy lady does. Hey, Robin, jolly Robin, tell me how thy lady does. Ah, Robin, jolly Robin, tell me how thy lady does. Hey, Robin, jolly Robin, tell me how thy       ",en,202,0.009851060807704926,0.006975110620260239,0.013631976209580898,0.10069944709539413,0.0061629051342606544,0.8485710024833679,0.014108583331108093
829,What is beauty but a breath?,,Thomas Greaves,,Thomas Greaves,Musick of Sundry Kindes,,1604,,Sarge Gerbode,Sarge Gerbode,,,,,What is beauty but a breath?,,lute song,Gm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/composers/Greaves/songs/what_is_beauty_but_a_breath/what_is_beauty_but_a_breath.ft3,https://lutemusic.org/composers/Greaves/songs/what_is_beauty_but_a_breath/pdf/what_is_beauty_but_a_breath.pdf,https://lutemusic.org/composers/Greaves/songs/what_is_beauty_but_a_breath/midi/what_is_beauty_but_a_breath.mid,1573937418,1586042069,Thomas Greaves,,,,,,,England,"What is beauty but a breath? Fancy's twin at birth and death, The color of a damask rose, That fadeth when the north wind blows: Tis such that though all sorts do crave it, They know not what it is to have it: A thing that sometime stoops not to a king, And yet most open to the common'st thing: For she that is most fair, Is open to the air. ",en,343,0.05059752240777016,0.06162085756659508,0.07641862332820892,0.5757656097412109,0.19874686002731323,0.020302655175328255,0.016547882929444313
859,"O eyes, leave off your weeping",,Robert Hales,,Robert Dowland,A Musicall Banquet,,1610,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,"O eyes, leave off your weeping",,lute song,Cm,3.0,"bass viol, 6-course, soprano","6-course, soprano",,,https://lutemusic.org/facsimiles/DowlandR/A_Musicall_Banquet_1610/c1v.png,https://lutemusic.org/composers/Hales/o_eyes_leave_off/o_eyes_leave_off.ft3,https://lutemusic.org/composers/Hales/o_eyes_leave_off/pdf/o_eyes_leave_off.pdf,https://lutemusic.org/composers/Hales/o_eyes_leave_off/midi/o_eyes_leave_off.mid,1573937418,1588451618,Robert Hales,1583.0,,England,1616.0,,,England,"O eyes, leave off your weeping; Love hath the   thoughts in keeping That may content you: Let not this misconceiving, Where comforts are receiving, Causless torment you. Let not this misconceiving, Where comforts are receiving, Causless torment you. ",en,250,0.6190235018730164,0.06692209094762802,0.15866445004940033,0.08597280830144882,0.03981282562017441,0.02800256386399269,0.0016017270972952247
989,"Farewell, dear love",,Robert Jones,,Robert Jones,The First Book of Songs or Ayres,,1600,#12,Sarge Gerbode,Sarge Gerbode,,,,,"Farewell, dear love",,"lute song, madrigal",Gm,3.0,"6-course, bass, tenor, alto, soprano",score,,,,https://lutemusic.org/composers/Jones/songs/12_farewell_dear_love/12_farewell_dear_love_S.ft3,https://lutemusic.org/composers/Jones/songs/12_farewell_dear_love/pdf/12_farewell_dear_love_S.pdf,https://lutemusic.org/composers/Jones/songs/12_farewell_dear_love/midi/12_farewell_dear_love_S.mid,1573937419,1586042070,Robert Jones,1485.0,,England,1536.0,,,England,"Farewell, dear love, since thou wilt needs be gone;  mine eyes do show my life is almost gone.  Nay, I will never die  so long as I can spy.  There be many mo, though that she do go. There be many mo, I fear not; why, then let  her go; I care not. There be many mo, though that she do go. There be many mo, I fear not; why, then let  her go; I care not. ",en,354,0.06699787080287933,0.8950198292732239,0.011111650615930557,0.017982441931962967,0.003075157990679145,0.003597475588321686,0.0022157307248562574
1980,Do you not know,,Thomas Morley,,Thomas Morley,Canzonets for three voices,,1593,1%,Sarge Gerbode,Sarge Gerbode,,,,,Do you not know,,lute song,Dm,3.0,"6-course, soprano",score,,,,https://lutemusic.org/composers/Morley/songs/do_you_not_know/do_you_not_know.ft3,https://lutemusic.org/composers/Morley/songs/do_you_not_know/pdf/do_you_not_know.pdf,https://lutemusic.org/composers/Morley/songs/do_you_not_know/midi/do_you_not_know.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"Do you not   know, do you not  know   how Love lost first his seeing? Do you not   know, do you not know   how Love lost first his seeing? Because with me, with me once gazing On those, on those fair eyes    where all   pow'rs    have   their being,  where all   pow'rs     have their being. where all pow'rs    have   their being,  where all   pow'rs    have their being. She with her beauty blazing, blazing. she with her beauty blazing, Which death might have revived, Him of his sight and me of heart deprived, him of his sight and me of heart deprived, She with her beauty blazing, blazing. she with her beauty blazing, Which death might have revived, Him of his sight and me of heart deprived, him of his sight and me of heart deprived. ",en,743,0.3560323715209961,0.09434838593006134,0.2732416093349457,0.09785149991512299,0.0068058110773563385,0.02586064115166664,0.14585964381694794
1982,A painted tale,,Thomas Morley,,Thomas Morley,First book of airs,,1600,#1,Sarge Gerbode,Sarge Gerbode,,,,,A painted tale,,lute song,Am,3.0,"8-course, bass viol, soprano","8-course, soprano",,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/01_a_painted_tale/01_a_painted_tale.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/01_a_painted_tale/pdf/01_a_painted_tale.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/01_a_painted_tale/midi/01_a_painted_tale.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"A painted tale by poets' skill devised, Where words wellplac'd great store of love profess'd, In Love's attire can never mask disguis'd; For looks and sighs true love can best express. And he whose words his passions right can tell Doth more in words, doth more in words than in true love excel. And he whose words his passions right can tell Doth more in words, doth more in words than in true love excel. ",en,407,0.013153244741261005,0.018521176651120186,0.02751852013170719,0.8245996236801147,0.03880760818719864,0.07165772467851639,0.0057421596720814705
1986,Thirsis and Milla,,Thomas Morley,,Thomas Morley,First book of airs,,1600,"#2,#3",Sarge Gerbode,Sarge Gerbode,,,,,Thirsis and Milla,,lute song,Gm,3.0,"8-course, bass viol, soprano","8-course, soprano",,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/02_03_thirsis_and_milla/02_03_thirsis_and_milla.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/02_03_thirsis_and_milla/pdf/02_03_thirsis_and_milla.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/02_03_thirsis_and_milla/midi/02_03_thirsis_and_milla.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"Thyrsis and Milla, arm in arm together In merry, merry May to the green garden walked; Where all the way, where all the way they wanton, wanton, wanton riddles talked. The youthful boy kissing her cheeks all rosy, kissing her cheeks all rosy, Beseech'd her there to gather him a posy. The youthful boy kissing her cheeks all rosy, kissing her cheeks all rosy, Beseech'd her there to gather him a posy. She straight her light green silken coats up tucked And may for Mill, and thyme for Thyrsis plucked, Which when she brought he clasp'd her by the middle, And kiss'd her sweet, and kiss'd her sweet, but could not read her riddle. Ah, fool! Ah, fool! With that the nymph set up a laughter And blush'd and ran and ran away, and ran and ran away, and ran and ran away, and ran and ran away; and he ran after, and he ran after, after, and he ran after, after, and he ran after, after. ",en,882,0.012051073834300041,0.005892852786928415,0.014211521483957767,0.14706991612911224,0.014784973114728928,0.7949466705322266,0.011042936705052853
1990,With my love my life was nestled,,Thomas Morley,,Thomas Morley,First book of airs,,1600,#4,Sarge Gerbode,Sarge Gerbode,,,,,With my love my life was nestled,,lute song,GM,3.0,"8-course, bass viol, soprano","8-course, soprano",,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/04_with_my_love_my_life_was_nestled/04_With_my_love_my_life_was_nestled.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/04_with_my_love_my_life_was_nestled/pdf/04_With_my_love_my_life_was_nestled.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/04_with_my_love_my_life_was_nestled/midi/04_With_my_love_my_life_was_nestled.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"With my love my life was nestled In the sum of happiness; From my love my life was wrested To a world of heaviness. O let love my life remove, Sith I live not where I love, O let love my life remove, sith I live not where I love. ",en,230,0.9571247696876526,0.008779289200901985,0.005603260826319456,0.007282844744622707,0.0014634039252996445,0.01841333508491516,0.0013330925721675158
1994,I saw my Lady weeping,,Thomas Morley,,Thomas Morley,First book of airs,,1600,#5,Sarge Gerbode,Sarge Gerbode,,,,,I saw my Lady weeping,,lute song,Am,3.0,"8-course, bass viol, soprano","8-course, soprano",,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/05_i_saw_my_lady_weeping/05_i_saw_my_lady_weeping.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/05_i_saw_my_lady_weeping/pdf/05_i_saw_my_lady_weeping.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/05_i_saw_my_lady_weeping/midi/05_i_saw_my_lady_weeping.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"I saw my lady weeping, And sorrow proud to be advanced so In those fair eyes, in those fair eyes where all perfections kept. Her face was full of woe, But such a woe, believe me, as wins more hearts Than mirth can do, than mirth can do with her enticing parts. But such a woe, believe me, as wins more hearts Than mirth can do, than mirth can do with her enticing parts. ",en,371,0.9774286150932312,0.0010032164864242077,0.0020411370787769556,0.008767643943428993,0.005277933087199926,0.004317649640142918,0.0011638065334409475
1998,It was a lover and his lass,,Thomas Morley,,Thomas Morley,First book of airs,,1600,#6,Sarge Gerbode,Sarge Gerbode,,,,,It was a lover and his lass,,lute song,GM,5.0,"6-course, bass viol, soprano",score,,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/06_it_was_a_lover/06_it_was_a_lover_and_his_lass_S.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/06_it_was_a_lover/pdf/06_it_was_a_lover_and_his_lass_S.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/06_it_was_a_lover/midi/06_it_was_a_lover_and_his_lass_S.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"It was a lover and  his lass,                                       That  o'er the green corn fields did pass,                                                                                                                                                                          ",en,280,0.43344220519065857,0.1529228687286377,0.01946229115128517,0.04951023310422897,0.0194769985973835,0.1979409158229828,0.1272444874048233
2002,What is it that this dark night,,Thomas Morley,,Thomas Morley,First book of airs,,1600,#7,Sarge Gerbode,Sarge Gerbode,,,,,What is it that this dark night,,lute song,Gm,3.0,"8-course, bass viol, soprano","8-course, soprano",,,,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/07_who_is_it_that_this_dark_night/07_who_is_it_that_this_dark_night.ft3,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/07_who_is_it_that_this_dark_night/pdf/07_who_is_it_that_this_dark_night.pdf,https://lutemusic.org/composers/Morley/songs/first_book_of_airs/07_who_is_it_that_this_dark_night/midi/07_who_is_it_that_this_dark_night.mid,1573937426,1586042075,Thomas Morley,1557.0,Norwich,England,1602.0,London,England,England,"Who is it that this dark night, who is it that this dark night Under my window plain eth? It is one that from thy sight Being, ah, exil'd, disdaineth Ev'ry other vulgar light. It is one that from thy sight Being, ah, exil'd, disdaineth Ev'ry other vulgar light. ",en,262,0.012516398914158344,0.027313414961099625,0.10959620773792267,0.026960060000419617,0.8179643750190735,0.0012256944319233298,0.00442387443035841
